"date","shot","num_shots","make","opponent","quarter","time","court","away_score","home_score"
"2016-12-07",1,2,TRUE,"Phoenix Suns","3","11:01:00","away",52,56
"2016-12-07",2,2,TRUE,"Phoenix Suns","3","11:01:00","away",53,56
"2016-12-07",1,2,TRUE,"Phoenix Suns","3","05:11:00","away",73,70
"2016-12-07",2,2,TRUE,"Phoenix Suns","3","05:11:00","away",74,70
"2016-12-09",1,2,TRUE,"Dallas Mavericks","3","05:07:00","away",62,74
"2016-12-09",2,2,TRUE,"Dallas Mavericks","3","05:07:00","away",63,74
"2016-12-09",1,1,TRUE,"Dallas Mavericks","4","02:37:00","away",97,109
"2016-12-10",1,2,TRUE,"Portland Trail Blazers","2","03:44:00","home",64,52
"2016-12-10",2,2,TRUE,"Portland Trail Blazers","2","03:44:00","home",64,53
"2016-12-10",1,2,FALSE,"Portland Trail Blazers","3","07:11:00","home",87,76
"2016-12-10",2,2,TRUE,"Portland Trail Blazers","3","07:11:00","home",87,77
"2016-12-10",1,1,TRUE,"Portland Trail Blazers","4","04:36:00","home",105,108
"2016-12-10",1,2,TRUE,"Portland Trail Blazers","4","00:28:00","home",109,115
"2016-12-10",2,2,TRUE,"Portland Trail Blazers","4","00:28:00","home",109,116
"2016-12-14",1,1,TRUE,"Miami Heat","3","09:15:00","away",62,56
"2016-12-15",1,2,TRUE,"New Orleans Pelicans","3","09:15:00","away",57,53
"2016-12-15",2,2,TRUE,"New Orleans Pelicans","3","09:15:00","away",58,53
"2016-12-15",1,2,TRUE,"New Orleans Pelicans","3","05:34:00","away",63,63
"2016-12-15",2,2,TRUE,"New Orleans Pelicans","3","05:34:00","away",64,63
"2016-12-17",1,1,TRUE,"Detroit Pistons","2","04:08:00","away",44,37
"2016-12-17",1,2,FALSE,"Detroit Pistons","3","02:38:00","away",79,64
"2016-12-17",2,2,TRUE,"Detroit Pistons","3","02:38:00","away",80,64
"2016-12-19",1,2,TRUE,"Washington Wizards","1","10:24:00","home",8,1
"2016-12-19",2,2,FALSE,"Washington Wizards","1","10:24:00","home",8,1
"2016-12-19",1,1,TRUE,"Washington Wizards","1","09:10:00","home",12,4
"2016-12-19",1,3,TRUE,"Washington Wizards","2","00:30:00","home",55,53
"2016-12-19",2,3,TRUE,"Washington Wizards","2","00:30:00","home",55,54
"2016-12-19",3,3,TRUE,"Washington Wizards","2","00:30:00","home",55,55
"2016-12-20",1,2,TRUE,"New York Knicks","3","09:49:00","away",64,58
"2016-12-20",2,2,TRUE,"New York Knicks","3","09:49:00","away",65,58
"2016-12-20",1,2,TRUE,"New York Knicks","3","07:08:00","away",72,64
"2016-12-20",2,2,TRUE,"New York Knicks","3","07:08:00","away",73,64
"2016-12-22",1,2,TRUE,"Boston Celtics","1","06:55:00","home",15,13
"2016-12-22",2,2,TRUE,"Boston Celtics","1","06:55:00","home",15,14
"2016-12-22",1,2,TRUE,"Boston Celtics","1","02:33:00","home",22,23
"2016-12-22",2,2,TRUE,"Boston Celtics","1","02:33:00","home",22,24
"2016-12-22",1,2,TRUE,"Boston Celtics","1","02:13:00","home",22,26
"2016-12-22",2,2,TRUE,"Boston Celtics","1","02:13:00","home",22,27
"2016-12-22",1,1,TRUE,"Boston Celtics","4","09:20:00","home",84,74
"2016-12-22",1,2,TRUE,"Boston Celtics","4","08:47:00","home",84,75
"2016-12-22",2,2,FALSE,"Boston Celtics","4","08:47:00","home",84,75
"2016-12-26",1,1,TRUE,"Chicago Bulls","3","03:06:00","away",52,61
"2016-12-28",1,2,TRUE,"Washington Wizards","1","02:06:00","away",23,20
"2016-12-28",2,2,TRUE,"Washington Wizards","1","02:06:00","away",24,20
"2016-12-28",1,2,TRUE,"Washington Wizards","4","06:41:00","away",85,91
"2016-12-28",2,2,TRUE,"Washington Wizards","4","06:41:00","away",86,91
"2016-12-28",1,2,TRUE,"Washington Wizards","4","01:54:00","away",97,100
"2016-12-28",2,2,TRUE,"Washington Wizards","4","01:54:00","away",98,100
"2016-12-28",1,2,TRUE,"Washington Wizards","4","01:01:00","away",99,105
"2016-12-28",2,2,TRUE,"Washington Wizards","4","01:01:00","away",100,105
"2016-12-30",1,2,TRUE,"Chicago Bulls","2","06:19:00","home",37,45
"2016-12-30",2,2,TRUE,"Chicago Bulls","2","06:19:00","home",37,46
"2016-12-30",1,2,TRUE,"Chicago Bulls","3","06:02:00","home",63,72
"2016-12-30",2,2,TRUE,"Chicago Bulls","3","06:02:00","home",63,73
"2016-12-30",1,3,TRUE,"Chicago Bulls","4","04:07:00","home",97,98
"2016-12-30",2,3,TRUE,"Chicago Bulls","4","04:07:00","home",97,99
"2016-12-30",3,3,TRUE,"Chicago Bulls","4","04:07:00","home",97,100
"2016-12-30",1,2,TRUE,"Chicago Bulls","4","00:24:00","home",101,110
"2016-12-30",2,2,TRUE,"Chicago Bulls","4","00:24:00","home",101,111
"2017-01-01",1,3,TRUE,"Orlando Magic","1","00:03:00","home",17,25
"2017-01-01",2,3,TRUE,"Orlando Magic","1","00:03:00","home",17,26
"2017-01-01",3,3,TRUE,"Orlando Magic","1","00:03:00","home",17,27
"2017-01-01",1,2,TRUE,"Orlando Magic","2","05:02:00","home",34,43
"2017-01-01",2,2,TRUE,"Orlando Magic","2","05:02:00","home",34,44
"2017-01-01",1,2,FALSE,"Orlando Magic","3","07:55:00","home",58,74
"2017-01-01",2,2,TRUE,"Orlando Magic","3","07:55:00","home",58,75
"2017-01-03",1,2,TRUE,"Detroit Pistons","1","07:38:00","away",12,4
"2017-01-03",2,2,TRUE,"Detroit Pistons","1","07:38:00","away",13,4
"2017-01-03",1,2,TRUE,"Detroit Pistons","2","02:50:00","away",57,48
"2017-01-03",2,2,TRUE,"Detroit Pistons","2","02:50:00","away",58,48
"2017-01-03",1,2,TRUE,"Detroit Pistons","3","09:30:00","away",72,66
"2017-01-03",2,2,TRUE,"Detroit Pistons","3","09:30:00","away",73,66
"2017-01-03",1,2,TRUE,"Detroit Pistons","4","04:29:00","away",110,102
"2017-01-03",2,2,TRUE,"Detroit Pistons","4","04:29:00","away",111,102
"2017-01-03",1,1,TRUE,"Detroit Pistons","4","03:28:00","away",114,104
"2017-01-05",1,3,TRUE,"Brooklyn Nets","1","08:11:00","home",5,10
"2017-01-05",2,3,FALSE,"Brooklyn Nets","1","08:11:00","home",5,10
"2017-01-05",3,3,TRUE,"Brooklyn Nets","1","08:11:00","home",5,11
"2017-01-05",1,1,FALSE,"Brooklyn Nets","3","06:36:00","home",63,82
"2017-01-05",1,2,TRUE,"Brooklyn Nets","4","04:51:00","home",103,112
"2017-01-05",2,2,TRUE,"Brooklyn Nets","4","04:51:00","home",103,113
"2017-01-07",1,2,TRUE,"New York Knicks","3","02:42:00","home",67,88
"2017-01-07",2,2,TRUE,"New York Knicks","3","02:42:00","home",67,89
"2017-01-07",1,2,TRUE,"New York Knicks","4","04:41:00","home",99,111
"2017-01-07",2,2,TRUE,"New York Knicks","4","04:41:00","home",99,112
"2017-01-12",1,2,TRUE,"Denver Nuggets","1","10:13:00","away",1,5
"2017-01-12",2,2,TRUE,"Denver Nuggets","1","10:13:00","away",2,5
"2017-01-12",1,2,TRUE,"Denver Nuggets","4","09:34:00","away",80,110
"2017-01-12",2,2,TRUE,"Denver Nuggets","4","09:34:00","away",81,110
"2017-01-16",1,2,TRUE,"New Orleans Pelicans","1","01:00:00","home",16,29
"2017-01-16",2,2,TRUE,"New Orleans Pelicans","1","01:00:00","home",16,30
"2017-01-16",1,2,TRUE,"New Orleans Pelicans","4","07:04:00","home",81,86
"2017-01-16",2,2,TRUE,"New Orleans Pelicans","4","07:04:00","home",81,87
"2017-01-18",1,2,TRUE,"Sacramento Kings","3","07:18:00","away",50,65
"2017-01-18",2,2,TRUE,"Sacramento Kings","3","07:18:00","away",51,65
"2017-01-18",1,2,TRUE,"Sacramento Kings","3","00:14:00","away",70,79
"2017-01-18",2,2,TRUE,"Sacramento Kings","3","00:14:00","away",71,79
"2017-01-18",1,2,TRUE,"Sacramento Kings","4","00:06:00","away",105,100
"2017-01-18",2,2,TRUE,"Sacramento Kings","4","00:06:00","away",106,100
"2017-01-20",1,2,TRUE,"Los Angeles Lakers","3","09:44:00","away",56,54
"2017-01-20",2,2,TRUE,"Los Angeles Lakers","3","09:44:00","away",57,54
"2017-01-23",1,1,TRUE,"New York Knicks","1","10:04:00","home",4,7
"2017-01-23",1,2,TRUE,"New York Knicks","1","04:32:00","home",13,24
"2017-01-23",2,2,TRUE,"New York Knicks","1","04:32:00","home",13,25
"2017-01-23",1,2,FALSE,"New York Knicks","2","02:16:00","home",53,53
"2017-01-23",2,2,TRUE,"New York Knicks","2","02:16:00","home",53,54
"2017-01-23",1,2,TRUE,"New York Knicks","4","00:42:00","home",103,102
"2017-01-23",2,2,TRUE,"New York Knicks","4","00:42:00","home",103,103
"2017-01-26",1,3,TRUE,"Minnesota Timberwolves","4","06:58:00","away",84,81
"2017-01-26",2,3,TRUE,"Minnesota Timberwolves","4","06:58:00","away",85,81
"2017-01-26",3,3,TRUE,"Minnesota Timberwolves","4","06:58:00","away",86,81
"2017-01-26",1,2,TRUE,"Minnesota Timberwolves","4","00:23:00","away",106,101
"2017-01-26",2,2,FALSE,"Minnesota Timberwolves","4","00:23:00","away",106,101
"2017-01-27",1,2,TRUE,"Sacramento Kings","2","06:12:00","home",44,39
"2017-01-27",2,2,TRUE,"Sacramento Kings","2","06:12:00","home",44,40
"2017-01-27",1,2,TRUE,"Sacramento Kings","3","05:39:00","home",78,63
"2017-01-27",2,2,TRUE,"Sacramento Kings","3","05:39:00","home",78,64
"2017-01-27",1,2,TRUE,"Sacramento Kings","3","02:39:00","home",80,74
"2017-01-27",2,2,TRUE,"Sacramento Kings","3","02:39:00","home",80,75
"2017-01-27",1,2,TRUE,"Sacramento Kings","3","01:48:00","home",84,76
"2017-01-27",2,2,TRUE,"Sacramento Kings","3","01:48:00","home",84,77
"2017-01-27",1,2,FALSE,"Sacramento Kings","4","08:30:00","home",95,84
"2017-01-27",2,2,TRUE,"Sacramento Kings","4","08:30:00","home",95,85
"2017-01-27",1,1,TRUE,"Sacramento Kings","4","04:20:00","home",98,95
"2017-01-27",1,2,TRUE,"Sacramento Kings","4","02:44:00","home",103,99
"2017-01-27",2,2,TRUE,"Sacramento Kings","4","02:44:00","home",103,100
"2017-01-27",1,2,TRUE,"Sacramento Kings","4","01:58:00","home",103,101
"2017-01-27",2,2,TRUE,"Sacramento Kings","4","01:58:00","home",103,102
"2017-01-27",1,2,TRUE,"Sacramento Kings","4","01:17:00","home",104,103
"2017-01-27",2,2,TRUE,"Sacramento Kings","4","01:17:00","home",104,104
"2017-01-29",1,1,TRUE,"Houston Rockets","3","10:29:00","home",45,60
"2017-01-29",1,2,TRUE,"Houston Rockets","3","01:32:00","home",67,86
"2017-01-29",2,2,TRUE,"Houston Rockets","3","01:32:00","home",67,87
"2017-02-03",1,2,TRUE,"Brooklyn Nets","1","06:50:00","away",15,6
"2017-02-03",2,2,TRUE,"Brooklyn Nets","1","06:50:00","away",16,6
"2017-02-03",1,2,TRUE,"Brooklyn Nets","4","00:57:00","away",101,95
"2017-02-03",2,2,TRUE,"Brooklyn Nets","4","00:57:00","away",102,95
"2017-02-06",1,2,TRUE,"Oklahoma City Thunder","2","04:59:00","home",41,30
"2017-02-06",2,2,FALSE,"Oklahoma City Thunder","2","04:59:00","home",41,30
"2017-02-06",1,2,TRUE,"Oklahoma City Thunder","2","03:14:00","home",45,31
"2017-02-06",2,2,TRUE,"Oklahoma City Thunder","2","03:14:00","home",45,32
"2017-02-06",1,2,TRUE,"Oklahoma City Thunder","3","01:55:00","home",68,70
"2017-02-06",2,2,TRUE,"Oklahoma City Thunder","3","01:55:00","home",68,71
"2017-02-08",1,3,TRUE,"Cleveland Cavaliers","2","08:04:00","home",34,44
"2017-02-08",2,3,TRUE,"Cleveland Cavaliers","2","08:04:00","home",34,45
"2017-02-08",3,3,FALSE,"Cleveland Cavaliers","2","08:04:00","home",34,45
"2017-02-10",1,3,FALSE,"Washington Wizards","1","02:07:00","away",21,28
"2017-02-10",2,3,TRUE,"Washington Wizards","1","02:07:00","away",22,28
"2017-02-10",3,3,TRUE,"Washington Wizards","1","02:07:00","away",23,28
"2017-02-10",1,2,TRUE,"Washington Wizards","2","05:10:00","away",48,42
"2017-02-10",2,2,TRUE,"Washington Wizards","2","05:10:00","away",49,42
"2017-02-10",1,2,TRUE,"Washington Wizards","3","07:59:00","away",66,67
"2017-02-10",2,2,FALSE,"Washington Wizards","3","07:59:00","away",66,67
"2017-02-11",1,2,TRUE,"Milwaukee Bucks","3","02:14:00","home",83,73
"2017-02-11",2,2,TRUE,"Milwaukee Bucks","3","02:14:00","home",83,74
"2017-02-13",1,2,TRUE,"San Antonio Spurs","1","05:20:00","home",13,15
"2017-02-13",2,2,TRUE,"San Antonio Spurs","1","05:20:00","home",13,16
"2017-02-13",1,1,TRUE,"San Antonio Spurs","3","05:46:00","home",61,63
"2017-02-13",1,3,TRUE,"San Antonio Spurs","3","00:38:00","home",81,76
"2017-02-13",2,3,TRUE,"San Antonio Spurs","3","00:38:00","home",81,77
"2017-02-13",3,3,TRUE,"San Antonio Spurs","3","00:38:00","home",81,78
"2017-02-13",1,2,TRUE,"San Antonio Spurs","4","00:49:00","home",105,101
"2017-02-13",2,2,FALSE,"San Antonio Spurs","4","00:49:00","home",105,101
"2017-02-15",1,2,TRUE,"Cleveland Cavaliers","1","09:33:00","away",9,4
"2017-02-15",2,2,TRUE,"Cleveland Cavaliers","1","09:33:00","away",10,4
"2017-02-16",1,2,TRUE,"Washington Wizards","3","04:57:00","home",77,68
"2017-02-16",2,2,TRUE,"Washington Wizards","3","04:57:00","home",77,69
"2017-02-16",1,2,TRUE,"Washington Wizards","3","03:00:00","home",82,70
"2017-02-16",2,2,TRUE,"Washington Wizards","3","03:00:00","home",82,71
"2017-02-24",1,2,TRUE,"Memphis Grizzlies","2","03:36:00","home",40,49
"2017-02-24",2,2,TRUE,"Memphis Grizzlies","2","03:36:00","home",40,50
"2017-02-25",1,2,TRUE,"Miami Heat","1","07:16:00","away",10,5
"2017-02-25",2,2,TRUE,"Miami Heat","1","07:16:00","away",11,5
"2017-02-25",1,2,TRUE,"Miami Heat","1","03:07:00","away",18,14
"2017-02-25",2,2,TRUE,"Miami Heat","1","03:07:00","away",19,14
"2017-02-27",1,2,TRUE,"Houston Rockets","3","08:53:00","away",63,66
"2017-02-27",2,2,TRUE,"Houston Rockets","3","08:53:00","away",64,66
"2017-03-01",1,2,TRUE,"San Antonio Spurs","1","02:37:00","away",23,17
"2017-03-01",2,2,TRUE,"San Antonio Spurs","1","02:37:00","away",24,17
"2017-03-01",1,2,TRUE,"San Antonio Spurs","1","01:35:00","away",27,22
"2017-03-01",2,2,TRUE,"San Antonio Spurs","1","01:35:00","away",28,22
"2017-03-01",1,1,TRUE,"San Antonio Spurs","3","11:26:00","away",50,47
"2017-03-01",1,1,TRUE,"San Antonio Spurs","3","02:22:00","away",72,67
"2017-03-01",1,3,TRUE,"San Antonio Spurs","4","03:56:00","away",92,96
"2017-03-01",2,3,TRUE,"San Antonio Spurs","4","03:56:00","away",93,96
"2017-03-01",3,3,TRUE,"San Antonio Spurs","4","03:56:00","away",94,96
"2017-03-05",1,2,TRUE,"Atlanta Hawks","2","04:34:00","away",36,36
"2017-03-05",2,2,TRUE,"Atlanta Hawks","2","04:34:00","away",37,36
"2017-03-05",1,3,TRUE,"Atlanta Hawks","3","07:05:00","away",67,59
"2017-03-05",2,3,TRUE,"Atlanta Hawks","3","07:05:00","away",68,59
"2017-03-05",3,3,FALSE,"Atlanta Hawks","3","07:05:00","away",68,59
"2017-03-08",1,1,TRUE,"Detroit Pistons","1","03:44:00","home",11,22
"2017-03-08",1,2,TRUE,"Detroit Pistons","3","11:17:00","home",50,59
"2017-03-08",2,2,TRUE,"Detroit Pistons","3","11:17:00","home",50,60
"2017-03-10",1,2,TRUE,"Milwaukee Bucks","1","07:12:00","away",15,5
"2017-03-10",2,2,TRUE,"Milwaukee Bucks","1","07:12:00","away",16,5
"2017-03-10",1,1,TRUE,"Milwaukee Bucks","2","04:35:00","away",44,34
"2017-03-10",1,2,TRUE,"Milwaukee Bucks","2","03:05:00","away",45,36
"2017-03-10",2,2,TRUE,"Milwaukee Bucks","2","03:05:00","away",46,36
"2017-03-10",1,1,TRUE,"Milwaukee Bucks","4","04:03:00","away",82,88
"2017-03-10",1,2,TRUE,"Milwaukee Bucks","4","01:49:00","away",84,97
"2017-03-10",2,2,TRUE,"Milwaukee Bucks","4","01:49:00","away",85,97
"2017-03-12",1,1,TRUE,"Miami Heat","1","10:02:00","home",5,5
"2017-03-12",1,1,TRUE,"Miami Heat","1","03:28:00","home",16,23
"2017-03-12",1,2,TRUE,"Miami Heat","2","01:57:00","home",48,52
"2017-03-12",2,2,TRUE,"Miami Heat","2","01:57:00","home",48,53
"2017-03-12",1,3,TRUE,"Miami Heat","3","03:55:00","home",65,74
"2017-03-12",2,3,TRUE,"Miami Heat","3","03:55:00","home",65,75
"2017-03-12",3,3,TRUE,"Miami Heat","3","03:55:00","home",65,76
"2017-03-12",1,2,TRUE,"Miami Heat","3","00:28:00","home",73,82
"2017-03-12",2,2,TRUE,"Miami Heat","3","00:28:00","home",73,83
"2017-03-15",1,1,TRUE,"Charlotte Hornets","1","03:16:00","home",13,16
"2017-03-15",1,1,TRUE,"Charlotte Hornets","3","11:49:00","home",42,45
"2017-03-15",1,1,TRUE,"Charlotte Hornets","4","06:51:00","home",69,88
"2017-03-19",1,1,TRUE,"Toronto Raptors","1","00:11:00","away",24,32
"2017-03-19",1,2,FALSE,"Toronto Raptors","2","06:35:00","away",32,45
"2017-03-19",2,2,TRUE,"Toronto Raptors","2","06:35:00","away",33,45
"2017-03-19",1,2,TRUE,"Toronto Raptors","3","05:36:00","away",60,74
"2017-03-19",2,2,FALSE,"Toronto Raptors","3","05:36:00","away",60,74
"2017-03-20",1,2,TRUE,"Utah Jazz","2","03:33:00","home",36,42
"2017-03-20",2,2,TRUE,"Utah Jazz","2","03:33:00","home",36,43
"2017-03-20",1,2,TRUE,"Utah Jazz","4","00:05:00","home",100,106
"2017-03-20",2,2,TRUE,"Utah Jazz","4","00:05:00","home",100,107
"2017-03-22",1,2,TRUE,"Boston Celtics","1","08:22:00","away",7,8
"2017-03-22",2,2,FALSE,"Boston Celtics","1","08:22:00","away",7,8
"2017-03-22",1,2,FALSE,"Boston Celtics","1","06:39:00","away",9,10
"2017-03-22",2,2,TRUE,"Boston Celtics","1","06:39:00","away",10,10
"2017-03-22",1,2,TRUE,"Boston Celtics","1","00:02:00","away",18,21
"2017-03-22",2,2,TRUE,"Boston Celtics","1","00:02:00","away",19,21
"2017-03-22",1,2,TRUE,"Boston Celtics","3","09:59:00","away",47,57
"2017-03-22",2,2,TRUE,"Boston Celtics","3","09:59:00","away",48,57
"2017-03-22",1,2,TRUE,"Boston Celtics","3","07:32:00","away",53,61
"2017-03-22",2,2,TRUE,"Boston Celtics","3","07:32:00","away",54,61
"2017-03-22",1,2,TRUE,"Boston Celtics","3","00:36:00","away",72,82
"2017-03-22",2,2,FALSE,"Boston Celtics","3","00:36:00","away",72,82
"2017-03-24",1,2,TRUE,"Denver Nuggets","1","07:31:00","home",16,11
"2017-03-24",2,2,FALSE,"Denver Nuggets","1","07:31:00","home",16,11
"2017-03-24",1,2,TRUE,"Denver Nuggets","4","08:54:00","home",104,82
"2017-03-24",2,2,TRUE,"Denver Nuggets","4","08:54:00","home",104,83
"2017-03-24",1,1,FALSE,"Denver Nuggets","4","00:42:00","home",120,111
"2017-03-26",1,2,FALSE,"Philadelphia 76ers","2","00:07:00","home",45,50
"2017-03-26",2,2,TRUE,"Philadelphia 76ers","2","00:07:00","home",45,51
"2017-03-26",1,1,TRUE,"Philadelphia 76ers","3","06:10:00","home",49,68
"2017-03-26",1,2,TRUE,"Philadelphia 76ers","3","04:37:00","home",55,71
"2017-03-26",2,2,TRUE,"Philadelphia 76ers","3","04:37:00","home",55,72
"2017-03-26",1,2,FALSE,"Philadelphia 76ers","3","01:11:00","home",61,77
"2017-03-26",2,2,TRUE,"Philadelphia 76ers","3","01:11:00","home",61,78
"2017-03-26",1,1,TRUE,"Philadelphia 76ers","4","05:53:00","home",78,100
"2017-03-28",1,1,TRUE,"Minnesota Timberwolves","1","07:56:00","home",7,13
"2017-03-28",1,2,TRUE,"Minnesota Timberwolves","1","03:11:00","home",17,23
"2017-03-28",2,2,TRUE,"Minnesota Timberwolves","1","03:11:00","home",17,24
"2017-03-28",1,2,TRUE,"Minnesota Timberwolves","2","04:29:00","home",47,43
"2017-03-28",2,2,TRUE,"Minnesota Timberwolves","2","04:29:00","home",47,44
"2017-03-28",1,2,TRUE,"Minnesota Timberwolves","3","10:42:00","home",63,58
"2017-03-28",2,2,TRUE,"Minnesota Timberwolves","3","10:42:00","home",63,59
"2017-03-28",1,2,TRUE,"Minnesota Timberwolves","3","07:24:00","home",73,68
"2017-03-28",2,2,TRUE,"Minnesota Timberwolves","3","07:24:00","home",73,69
"2017-03-29",1,2,FALSE,"Memphis Grizzlies","1","08:41:00","away",2,7
"2017-03-29",2,2,TRUE,"Memphis Grizzlies","1","08:41:00","away",3,7
"2017-03-29",1,2,TRUE,"Memphis Grizzlies","1","07:39:00","away",4,12
"2017-03-29",2,2,TRUE,"Memphis Grizzlies","1","07:39:00","away",5,12
"2017-03-31",1,2,FALSE,"Toronto Raptors","1","00:42:00","away",24,25
"2017-03-31",2,2,TRUE,"Toronto Raptors","1","00:42:00","away",25,25
"2017-03-31",1,2,TRUE,"Toronto Raptors","4","05:16:00","away",81,94
"2017-03-31",2,2,TRUE,"Toronto Raptors","4","05:16:00","away",82,94
"2017-03-31",1,1,TRUE,"Toronto Raptors","4","00:30:00","away",100,109
"2017-04-02",1,2,TRUE,"Cleveland Cavaliers","3","06:34:00","away",69,71
"2017-04-02",2,2,FALSE,"Cleveland Cavaliers","3","06:34:00","away",69,71
"2017-04-02",1,2,TRUE,"Cleveland Cavaliers","4","08:09:00","away",85,94
"2017-04-02",2,2,TRUE,"Cleveland Cavaliers","4","08:09:00","away",86,94
"2017-04-02",1,2,FALSE,"Cleveland Cavaliers","OT1","00:02:00","away",113,114
"2017-04-02",2,2,TRUE,"Cleveland Cavaliers","OT1","00:02:00","away",114,114
"2017-04-02",1,1,TRUE,"Cleveland Cavaliers","OT2","03:35:00","away",117,116
"2017-04-04",1,2,TRUE,"Toronto Raptors","2","06:40:00","home",41,25
"2017-04-04",2,2,TRUE,"Toronto Raptors","2","06:40:00","home",41,26
"2017-04-04",1,1,TRUE,"Toronto Raptors","3","02:41:00","home",67,68
"2017-04-04",1,2,TRUE,"Toronto Raptors","3","00:11:00","home",73,76
"2017-04-04",2,2,TRUE,"Toronto Raptors","3","00:11:00","home",73,77
"2017-04-06",1,2,TRUE,"Milwaukee Bucks","1","00:25:00","home",19,24
"2017-04-06",2,2,TRUE,"Milwaukee Bucks","1","00:25:00","home",19,25
"2017-04-06",1,2,FALSE,"Milwaukee Bucks","4","05:54:00","home",80,96
"2017-04-06",2,2,TRUE,"Milwaukee Bucks","4","05:54:00","home",80,97
"2017-04-08",1,3,TRUE,"Orlando Magic","1","07:43:00","away",13,13
"2017-04-08",2,3,TRUE,"Orlando Magic","1","07:43:00","away",14,13
"2017-04-08",3,3,TRUE,"Orlando Magic","1","07:43:00","away",15,13
"2017-04-08",1,1,FALSE,"Orlando Magic","2","08:19:00","away",51,44
"2017-04-08",1,1,TRUE,"Orlando Magic","2","06:38:00","away",54,49
"2017-04-08",1,2,FALSE,"Orlando Magic","4","04:43:00","away",115,100
"2017-04-08",2,2,TRUE,"Orlando Magic","4","04:43:00","away",116,100
"2017-04-10",1,2,TRUE,"Philadelphia 76ers","1","06:52:00","away",19,6
"2017-04-10",2,2,TRUE,"Philadelphia 76ers","1","06:52:00","away",20,6
"2017-04-12",1,2,TRUE,"Atlanta Hawks","3","05:01:00","home",59,73
"2017-04-12",2,2,TRUE,"Atlanta Hawks","3","05:01:00","home",59,74
"2017-04-12",1,1,TRUE,"Atlanta Hawks","4","05:15:00","home",84,95
"2017-04-15",1,3,FALSE,"Cleveland Cavaliers","2","09:26:00","away",37,42
"2017-04-15",2,3,TRUE,"Cleveland Cavaliers","2","09:26:00","away",38,42
"2017-04-15",3,3,TRUE,"Cleveland Cavaliers","2","09:26:00","away",39,42
"2017-04-15",1,2,TRUE,"Cleveland Cavaliers","3","11:12:00","away",62,68
"2017-04-15",2,2,TRUE,"Cleveland Cavaliers","3","11:12:00","away",63,68
"2017-04-15",1,2,FALSE,"Cleveland Cavaliers","4","03:59:00","away",101,103
"2017-04-15",2,2,TRUE,"Cleveland Cavaliers","4","03:59:00","away",102,103
"2017-04-17",1,2,TRUE,"Cleveland Cavaliers","2","08:26:00","away",30,40
"2017-04-17",2,2,TRUE,"Cleveland Cavaliers","2","08:26:00","away",31,40
"2017-04-17",1,2,TRUE,"Cleveland Cavaliers","2","04:31:00","away",46,56
"2017-04-17",2,2,TRUE,"Cleveland Cavaliers","2","04:31:00","away",47,56
"2017-04-17",1,2,FALSE,"Cleveland Cavaliers","3","06:47:00","away",65,76
"2017-04-17",2,2,TRUE,"Cleveland Cavaliers","3","06:47:00","away",66,76
"2017-04-17",1,2,TRUE,"Cleveland Cavaliers","4","01:47:00","away",105,111
"2017-04-17",2,2,TRUE,"Cleveland Cavaliers","4","01:47:00","away",106,111
"2017-04-20",1,2,TRUE,"Cleveland Cavaliers","2","05:54:00","home",36,51
"2017-04-20",2,2,TRUE,"Cleveland Cavaliers","2","05:54:00","home",36,52
"2017-04-20",1,2,TRUE,"Cleveland Cavaliers","2","04:49:00","home",38,55
"2017-04-20",2,2,TRUE,"Cleveland Cavaliers","2","04:49:00","home",38,56
"2017-04-20",1,2,TRUE,"Cleveland Cavaliers","2","02:55:00","home",43,63
"2017-04-20",2,2,TRUE,"Cleveland Cavaliers","2","02:55:00","home",43,64
"2017-04-20",1,2,TRUE,"Cleveland Cavaliers","2","00:03:00","home",49,73
"2017-04-20",2,2,TRUE,"Cleveland Cavaliers","2","00:03:00","home",49,74
"2017-04-20",1,3,TRUE,"Cleveland Cavaliers","4","11:10:00","home",86,94
"2017-04-20",2,3,TRUE,"Cleveland Cavaliers","4","11:10:00","home",86,95
"2017-04-20",3,3,TRUE,"Cleveland Cavaliers","4","11:10:00","home",86,96
"2017-04-23",1,2,TRUE,"Cleveland Cavaliers","2","06:04:00","home",43,40
"2017-04-23",2,2,FALSE,"Cleveland Cavaliers","2","06:04:00","home",43,40
"2017-04-23",1,1,TRUE,"Cleveland Cavaliers","3","05:36:00","home",75,69
"2017-10-19",1,2,TRUE,"New York Knicks","1","09:21:00","home",6,6
"2017-10-19",2,2,TRUE,"New York Knicks","1","09:21:00","home",6,7
"2017-10-19",1,2,TRUE,"New York Knicks","1","04:52:00","home",12,17
"2017-10-19",2,2,TRUE,"New York Knicks","1","04:52:00","home",12,18
"2017-10-21",1,2,TRUE,"Utah Jazz","2","03:33:00","away",20,38
"2017-10-21",2,2,TRUE,"Utah Jazz","2","03:33:00","away",21,38
"2017-10-21",1,1,TRUE,"Utah Jazz","4","01:32:00","away",82,96
"2017-10-22",1,1,TRUE,"Minnesota Timberwolves","3","06:49:00","home",73,67
"2017-10-25",1,2,TRUE,"Indiana Pacers","2","07:10:00","home",39,40
"2017-10-25",2,2,TRUE,"Indiana Pacers","2","07:10:00","home",39,41
"2017-10-25",1,1,FALSE,"Indiana Pacers","4","07:56:00","home",84,96
"2017-10-27",1,2,TRUE,"Minnesota Timberwolves","1","03:43:00","away",20,18
